self,children,object,symbol
0.03,0.04,[kernel.kallsyms],kmem_cache_alloc
0.03,0.03,[kernel.kallsyms],page_remove_rmap
0.03,0.03,python,getset_get
0.03,0.03,[kernel.kallsyms],_raw_spin_lock
0.03,0.03,python,type_is_gc
0.03,0.03,python,_PyPegen_update_memo
0.03,0.03,libpython3.11.so.1.0,_PyDict_GetItem_KnownHash
0.03,0.03,[kernel.kallsyms],try_charge
0.03,0.03,python,PyObject_Hash
0.03,0.03,[kernel.kallsyms],free_pcppages_bulk
0.03,0.03,python,sre_ucs1_count
0.03,0.03,python,_PyUnicode_JoinArray.part.0
0.03,0.03,python,pattern_new_match.isra.0.part.0
0.03,0.03,python,PyMem_Calloc
0.03,0.03,python,_Py_CheckFunctionResult
0.03,0.03,python,memset@plt
0.03,0.03,python,_copy_characters.part.0.constprop.0
0.02,6.44,python,method_vectorcall
0.02,5.76,python,type_call
0.02,4.39,python,_PyObject_Call_Prepend
0.02,1.7,python,_PyObject_CallFunctionVa
0.02,0.93,[kernel.kallsyms],page_fault
0.02,0.61,python,PyObject_GetItem
0.02,0.61,[kernel.kallsyms],do_user_addr_fault
0.02,0.58,python,slot_tp_iternext
0.02,0.55,[kernel.kallsyms],handle_mm_fault
0.02,0.4,python,PyObject_GetOptionalAttr
0.02,0.36,python,_Py_hashtable_get
0.02,0.33,python,func_dealloc
0.02,0.27,python,PyObject_SetAttr
0.02,0.17,python,t_primary_rule
0.02,0.17,python,_PyObject_FreeInstanceAttributes
0.02,0.14,[kernel.kallsyms],link_path_walk.part.0
0.02,0.12,python,tb_dealloc
0.02,0.11,python,new_keys_object
0.02,0.09,libpython3.11.so.1.0,r_object
0.02,0.09,python,dict_merge
0.02,0.08,[kernel.kallsyms],release_pages
0.02,0.07,python,unicode_startswith
0.02,0.07,python,func_clear
0.02,0.07,python,list_sort_impl
0.02,0.06,[kernel.kallsyms],mem_cgroup_try_charge
0.02,0.06,python,PyDict_GetItemWithError
0.02,0.06,[kernel.kallsyms],do_wp_page
0.02,0.06,python,PyList_New
0.02,0.05,libpython3.11.so.1.0,deduce_unreachable
0.02,0.05,python,_PyObject_LookupSpecial
0.02,0.05,python3.8,PyOS_strtoul
0.02,0.05,python,PyTraceBack_Here
0.02,0.05,python,_PyLong_New
0.02,0.05,python,_PyCfg_OptimizeCodeUnit
0.02,0.05,python,insert_to_emptydict
0.02,0.04,libpython3.11.so.1.0,PyObject_Malloc
0.02,0.04,python,do_mkvalue
0.02,0.04,python,tok_nextc
0.02,0.04,python,tuplehash
0.02,0.04,python,_PyAST_Name
0.02,0.03,python,_PyThreadState_PushFrame
0.02,0.03,python,_PyDict_MaybeUntrack
0.02,0.03,[kernel.kallsyms],inode_permission
0.02,0.03,python,_PyFrame_Traverse
0.02,0.03,python,_PyThreadState_PopFrame
0.02,0.03,libpython3.11.so.1.0,PyDict_SetDefault
0.02,0.03,[kernel.kallsyms],__pagevec_lru_add_fn
0.02,0.03,python,_PyEval_SliceIndex
0.02,0.03,python,hashtable_unicode_compare
0.02,0.03,python,PyNumber_AsSsize_t
0.02,0.03,python,_PyArena_Malloc
0.02,0.03,python,PyDict_New
0.02,0.02,python,code_hash
0.02,0.02,python,PyDict_Next
0.02,0.02,python,PyUnicode_InternInPlace
0.02,0.02,python,_PyCode_Validate
0.02,0.02,[kernel.kallsyms],syscall_return_via_sysret
0.02,0.02,python,PySlice_AdjustIndices
0.02,0.02,python,PyUnicode_Contains
0.02,0.02,python,r_byte
0.02,0.02,[kernel.kallsyms],mem_cgroup_throttle_swaprate
0.02,0.02,python,PyObject_GC_Track
0.02,0.02,[kernel.kallsyms],memset_erms
0.02,0.02,python,_PyUnicode_Equal
0.02,0.02,python,_PyTrash_cond
0.02,0.02,python3.8,_PyDict_GetItemIdWithError
0.02,0.02,[kernel.kallsyms],memcpy_erms
0.02,0.02,python,PyThreadState_GetUnchecked
0.02,0.02,[kernel.kallsyms],copy_page
0.02,0.02,python,memcpy@plt
0.02,0.02,python3.8,_PyObject_GC_New
0.02,0.02,python,tailmatch
0.02,0.02,python,clone_combined_dict_keys.isra.0
0.02,0.02,[kernel.kallsyms],format_decode
0.02,0.02,python,PyObject_Free
0.02,0.02,libpthread-2.31.so,pthread_mutex_unlock
0.02,0.02,libc-2.31.so,clock_gettime
0.02,0.02,[kernel.kallsyms],get_mem_cgroup_from_mm
0.01,18.27,python,cfunction_vectorcall_FASTCALL_KEYWORDS
0.01,17.82,python,PyObject_Call
0.01,12.84,python,object_vacall
0.01,12.56,python,PyImport_ImportModuleLevelObject
0.01,5.82,python,gen_iternext
0.01,3.14,python,slot_tp_init
0.01,2.39,python,builtin___build_class__
0.01,1.46,[kernel.kallsyms],entry_SYSCALL_64_after_hwframe
0.01,1.44,[kernel.kallsyms],do_syscall_64
0.01,1.38,python,PyObject_VectorcallDict
0.01,0.77,python,_io_open
0.01,0.63,python,PyObject_CallOneArg
0.01,0.5,python,PyObject_VectorcallMethod
0.01,0.42,python,tp_new_wrapper
0.01,0.41,python,method_vectorcall_FASTCALL_KEYWORDS_METHOD
0.01,0.35,python,cfunction_vectorcall_NOARGS
0.01,0.33,python,_io_FileIO___init__
0.01,0.27,python,star_targets_rule
0.01,0.26,python,_io__Buffered_read
0.01,0.25,python,star_target_rule
0.01,0.24,python,PyOS_FSPath
0.01,0.24,python,inversion_rule
0.01,0.23,python,bitwise_or_rule
0.01,0.23,python,PySequence_Tuple
0.01,0.22,python,bitwise_xor_rule
0.01,0.21,python,stringio_iternext
0.01,0.21,python,bitwise_and_rule
0.01,0.21,python,target_with_star_atom_rule
0.01,0.2,python,_Py_HashBytes
0.01,0.2,python,_Py_slot_tp_getattr_hook
0.01,0.2,python,unicode_hash (inlined)
0.01,0.2,python,_PyPegen_name_token
0.01,0.19,python,term_rule
0.01,0.18,python,_sre_SRE_Pattern_match
0.01,0.17,python,method_vectorcall_NOARGS
0.01,0.17,python,hashtable_unicode_hash
0.01,0.17,[kernel.kallsyms],generic_file_buffered_read
0.01,0.16,python,primary_rule
0.01,0.16,python,PyBytes_FromStringAndSize
0.01,0.16,python,_PyPegen_new_identifier
0.01,0.15,[kernel.kallsyms],__alloc_pages_nodemask
0.01,0.15,python,reversed_new_impl
0.01,0.15,[kernel.kallsyms],alloc_pages_vma
0.01,0.15,python,atom_rule
0.01,0.15,python,BaseException_clear
0.01,0.13,[kernel.kallsyms],get_page_from_freelist
0.01,0.13,python,unicode_join
0.01,0.12,python,compiler_visit_expr1
0.01,0.12,python,_PyModule_ClearDict
0.01,0.12,python,method_dealloc
0.01,0.11,[kernel.kallsyms],do_last
0.01,0.11,python,PyObject_IsInstance
0.01,0.1,[kernel.kallsyms],walk_component
0.01,0.1,python,builtin_getattr
0.01,0.1,python,PyArg_ParseTuple
0.01,0.1,python,BaseException_dealloc
0.01,0.1,[kernel.kallsyms],lookup_fast
0.01,0.09,python,_PyType_FromMetaclass_impl
0.01,0.09,libpython3.11.so.1.0,gc_collect_main
0.01,0.08,python,object_isinstance
0.01,0.08,python,PyObject_ClearWeakRefs
0.01,0.07,python,_io_TextIOWrapper___init__
0.01,0.07,python,_pystat_fromstructstat
0.01,0.07,python,type_dealloc
0.01,0.07,python,_PyDict_LoadGlobal
0.01,0.07,python,PyUnicode_Substring
0.01,0.07,python,min_max
0.01,0.06,libpython3.11.so.1.0,type_new
0.01,0.06,python,unicode_subscript
0.01,0.06,python,tuplecontains
0.01,0.06,[kernel.kallsyms],exit_to_usermode_loop
0.01,0.06,python,do_super_lookup
0.01,0.05,python,set_contains
0.01,0.05,python,_PyIncrementalNewlineDecoder_decode
0.01,0.05,python3.8,_Py_convert_optional_to_ssize_t
0.01,0.05,[kernel.kallsyms],lru_cache_add_active_or_unevictable
0.01,0.05,python,_PyArena_AddPyObject
0.01,0.05,libpython3.11.so.1.0,PyObject_GetAttr
0.01,0.05,python,take_gil
0.01,0.04,[kernel.kallsyms],pagevec_lru_move_fn
0.01,0.04,python,unicode_lower
0.01,0.04,python,object_new
0.01,0.04,[kernel.kallsyms],show_cpuinfo
0.01,0.04,python,deque_extend
0.01,0.04,python,PyUnicode_Concat
0.01,0.04,python,_PyDict_SetItem_Take2 (inlined)
0.01,0.04,python,remove_all_subclasses
0.01,0.04,python,PyArg_ParseTupleAndKeywords
0.01,0.04,python,PyDict_Contains
0.01,0.04,python,_PyList_AppendTakeRefListResize
0.01,0.04,python,PyMember_GetOne
0.01,0.04,python,analyze_block
0.01,0.04,python,PySlice_Unpack
0.01,0.04,python,list___reversed__
0.01,0.04,python,_Py_type_getattro_impl
0.01,0.04,python,PyDict_Copy
0.01,0.04,[kernel.kallsyms],free_unref_page_commit
0.01,0.03,ld-2.31.so,_dl_rtld_di_serinfo
0.01,0.03,python,PyThread_acquire_lock_timed
0.01,0.03,python,_PyStack_UnpackDict
0.01,0.03,python,symtable_visit_expr
0.01,0.03,python,_PyDict_Next (inlined)
0.01,0.03,python,mro_internal
0.01,0.03,python,drop_gil
0.01,0.03,[kernel.kallsyms],strncpy_from_user
0.01,0.03,python,PyDict_GetItemStringRef
0.01,0.03,python,_Py_Specialize_LoadAttr
0.01,0.03,[kernel.kallsyms],vsnprintf
0.01,0.03,python,list_subscript
0.01,0.03,[kernel.kallsyms],perf_iterate_ctx
0.01,0.03,python,build_string
0.01,0.02,[kernel.kallsyms],find_vma
0.01,0.02,python,update_slot
0.01,0.02,[kernel.kallsyms],find_get_entry
0.01,0.02,python3.8,_PyObject_LookupSpecial
0.01,0.02,python,_PyErr_SetKeyError
0.01,0.02,python,symtable_add_def_helper
0.01,0.02,python,any_find_slice
0.01,0.02,[kernel.kallsyms],ext4_htree_store_dirent
0.01,0.02,libpython3.11.so.1.0,PyTuple_New
0.01,0.02,[kernel.kallsyms],__ext4fs_dirhash
0.01,0.02,python,unicode_rpartition
0.01,0.02,[kernel.kallsyms],error_entry
0.01,0.02,python,unsafe_latin_compare
0.01,0.02,python,meth_traverse
0.01,0.02,python,textiowrapper_clear
0.01,0.02,[kernel.kallsyms],alloc_set_pte
0.01,0.02,[kernel.kallsyms],__check_object_size
0.01,0.02,python,findchar
0.01,0.02,ld-2.31.so,_dl_exception_free
0.01,0.02,libpython3.11.so.1.0,_PyCode_New
0.01,0.02,libc-2.31.so,wcsrtombs
0.01,0.02,python,_PyPegen_insert_memo
0.01,0.02,libpython3.11.so.1.0,tupledealloc
0.01,0.02,python,set_table_resize
0.01,0.02,python,module_traverse
0.01,0.02,[kernel.kallsyms],kmem_cache_free
0.01,0.02,[kernel.kallsyms],_cond_resched
0.01,0.02,python,PyTuple_Pack
0.01,0.02,python,PyUnicode_RichCompare
0.01,0.02,python,delitem_common
0.01,0.02,python,AttributeError_init
0.01,0.02,[kernel.kallsyms],filldir64
0.01,0.02,python,tuplesubscript
0.01,0.01,python,vgetargskeywords.constprop.0
0.01,0.01,python,PyErr_CheckSignals
0.01,0.01,python,PyLong_AsSsize_t
0.01,0.01,python3.8,_PyType_LookupId
0.01,0.01,python,PyErr_SetRaisedException
0.01,0.01,python,method_get
0.01,0.01,python,analyze_descriptor
0.01,0.01,libc-2.31.so,__nss_database_lookup
0.01,0.01,python,_PyBuildSlice_ConsumeRefs
0.01,0.01,libc-2.31.so,free
0.01,0.01,python,buffered_dealloc
0.01,0.01,[kernel.kallsyms],mem_cgroup_commit_charge
0.01,0.01,python,_Py_bytes_lower
0.01,0.01,python,long_mul
0.01,0.01,[kernel.kallsyms],__mod_lruvec_state
0.01,0.01,libpython3.11.so.1.0,visit_decref
0.01,0.01,python,PyCell_New
0.01,0.01,[kernel.kallsyms],swapgs_restore_regs_and_return_to_usermode
0.01,0.01,python,dictiter_iternextitem
0.01,0.01,[kernel.kallsyms],may_open.isra.0
0.01,0.01,python,_PyLong_Add
0.01,0.01,python,gen_dealloc
0.01,0.01,python,PyLong_FromString
0.01,0.01,[kernel.kallsyms],prep_new_page
0.01,0.01,python,PyUnicode_FromKindAndData
0.01,0.01,[kernel.kallsyms],ext4_getattr
0.01,0.01,python,dictiter_iternextkey
0.01,0.01,python3.8,PyObject_GetAttr
0.01,0.01,python,frame_traverse
0.01,0.01,libc-2.31.so,__nss_database_lookup
0.01,0.01,libpython3.11.so.1.0,dictresize
0.01,0.01,python,set_add_entry
0.01,0.01,python,_PyUnicode_XStrip
0.01,0.01,libpthread-2.31.so,sem_post@@GLIBC_2.2.5
0.01,0.01,[kernel.kallsyms],kfree
0.01,0.01,[kernel.kallsyms],__slab_free
0.01,0.01,libpython3.11.so.1.0,visit_reachable
0.01,0.01,[kernel.kallsyms],entry_SYSCALL_64
0.01,0.01,[kernel.kallsyms],down_write
0.01,0.01,python,super_vectorcall
0.01,0.01,[kernel.kallsyms],vmacache_find
0.01,0.01,libpython3.11.so.1.0,_PyFrame_Clear
0.01,0.01,python,astfold_expr
0.01,0.01,python,_PyFunction_SetVersion
0.01,0.01,[kernel.kallsyms],__legitimize_mnt
0.01,0.01,python,bytearray_ass_subscript
0.01,0.01,python,PyArg_UnpackTuple
0.01,0.01,[kernel.kallsyms],generic_permission
0.01,0.01,python,PyMem_Free
0.01,0.01,[kernel.kallsyms],memcg_kmem_get_cache
0.01,0.01,python,PyMem_Realloc
0.01,0.01,python3.8,PyUnicode_FSConverter
0.01,0.01,python,_PyErr_SetObject.part.0
0.01,0.01,python,make_dict_from_instance_attributes
0.01,0.01,[kernel.kallsyms],str2hashbuf_signed
0.01,0.01,libpython3.11.so.1.0,PyObject_Free
0.01,0.01,python,PyLong_FromUnsignedLongLong
0.01,0.01,python,PyLong_FromSsize_t
0.01,0.01,[kernel.kallsyms],up_read
0.01,0.01,[kernel.kallsyms],rcu_all_qs
0.01,0.01,ld-2.31.so,_dl_rtld_di_serinfo
0.01,0.01,libpython3.11.so.1.0,_Py_HashBytes
0.01,0.01,[kernel.kallsyms],xas_load
0.01,0.01,python,setiter_iternext
0.01,0.01,python,compute_range_length
0.01,0.01,python,unicode_rstrip
0.01,0.01,python,_PyUnicodeWriter_WriteASCIIString
0.01,0.01,[kernel.kallsyms],__follow_mount_rcu.isra.0
0.01,0.01,python,_PyDict_Next.part.0
0.01,0.01,python,write_location_info_entry
0.01,0.01,python,unicode_repr
0.01,0.01,python,list_ass_slice
0.01,0.01,[kernel.kallsyms],set_root
0.01,0.01,python3.8,PyCode_NewWithPosOnlyArgs
0.01,0.01,python,_PyEval_CheckExceptTypeValid
0.01,0.01,python,type_mro_modified
0.01,0.01,[kernel.kallsyms],__lookup_mnt
0.01,0.01,python,_PyObject_StoreInstanceAttribute
0.01,0.01,libc-2.31.so,__gconv_get_alias_db
0.01,0.01,python,PyBool_FromLong
0.01,0.01,python,mro_implementation
0.01,0.01,python,_PyUnicode_IsLowercase
0.01,0.01,[kernel.kallsyms],__count_memcg_events
0.01,0.01,[kernel.kallsyms],fput_many
0.01,0.01,python,_Py_Specialize_Call
0.01,0.01,python,PyObject_Size
0.01,0.01,[kernel.kallsyms],common_file_perm
0.01,0.01,python,k_mul
0.01,0.01,python,PyMapping_Check
0.01,0.01,[kernel.kallsyms],mem_cgroup_from_task
0.01,0.01,[kernel.kallsyms],__virt_addr_valid
0.01,0.01,libc-2.31.so,pthread_self
0.01,0.01,[kernel.kallsyms],_raw_spin_lock
0.01,0.01,[kernel.kallsyms],clear_page_erms
0.01,0.01,python,pysiphash
0.01,0.01,python,dict_new
0.01,0.01,[kernel.kallsyms],seq_put_decimal_ull_width
0.01,0.01,[kernel.kallsyms],vma_interval_tree_insert
0.01,0.01,[vdso],__vdso_clock_gettime
0.01,0.01,python3.8,_PyDict_LoadGlobal
0.01,0.01,python,tuplerichcompare
0.01,0.01,libpthread-2.31.so,__errno_location
0.01,0.01,[kernel.kallsyms],rb_next
0.01,0.01,python,long_to_decimal_string_internal
0.01,0.01,[kernel.kallsyms],vma_interval_tree_remove
0.01,0.01,python,object_dealloc
0.01,0.01,[kernel.kallsyms],kstat_irqs
0.01,0.01,python,eliminate_empty_basic_blocks.isra.0
0.01,0.01,python,PyErr_GivenExceptionMatches
0.01,0.01,[kernel.kallsyms],native_irq_return_iret
0.01,0.01,python,0x000000000007f6f0
0.01,0.01,python,_loop0_106_rule
0.01,0.01,python,PyCompile_OpcodeStackEffectWithJump
0.01,0.01,[kernel.kallsyms],__mod_node_page_state
0.01,0.01,python,PyBuffer_Release
0.01,0.01,python,PyUnicode_FromWideChar
0.01,0.01,python,buffered_closed_get
0.01,0.01,python,sm_descr_get
0.01,0.01,python,long_richcompare
0.01,0.01,python,dict_ass_sub
0.01,0.01,python,_PyPegen_lookahead_with_int
0.01,0.01,[kernel.kallsyms],fsnotify
0.01,0.01,python,PyUnicode_AsUTF8AndSize (inlined)
0.01,0.01,python,list_richcompare
0.01,0.01,[kernel.kallsyms],native_irq_return_iret
0.01,0.01,[kernel.kallsyms],__tlb_remove_page_size
0.01,0.01,python,_PyUnicode_IsPrintable
0.01,0.01,python,tuplegetter_descr_get
0.01,0.01,[kernel.kallsyms],native_flush_tlb_one_user
0.01,0.01,python,PyFloat_FromDouble
0.01,0.01,[kernel.kallsyms],vm_normal_page
0.01,0.01,dpkg-query,0x000000000000747f
0.01,0.01,[kernel.kallsyms],memcg_kmem_put_cache
0.01,0.01,python,PyMem_Malloc
0.01,0.01,python,object_init
0.01,0.01,python,PyObject_SelfIter
0.01,0.01,python,find_frozen.part.0
0.01,0.01,python,memcmp@plt
0.01,0.01,python,slice_dealloc
0.01,0.01,python,PyWeakref_NewRef
0.01,0.01,python,best_base
0.01,0.01,python,match_getindex.isra.0
0.01,0.01,python,build_indices_generic
0.01,0.01,libpthread-2.31.so,sem_trywait@@GLIBC_2.2.5
0.01,0.01,python,scan_block_for_locals
0.01,0.01,[kernel.kallsyms],apparmor_file_alloc_security
0.01,0.01,python,countformat
0.01,0.01,python,PyDescr_IsData
0.01,0.01,python,_PyDictKeys_StringLookup
0.01,0.01,[kernel.kallsyms],_raw_spin_lock_irq
0.01,0.01,libpython3.11.so.1.0,PyDict_DelItem
0.01,0.01,python,strlen@plt
0.01,0.01,[kernel.kallsyms],unlock_page
0.01,0.01,libpthread-2.31.so,pthread_cond_signal@@GLIBC_2.3.2
0.01,0.01,libpython3.11.so.1.0,PyDict_GetItemWithError
0.01,0.01,python,PyList_AsTuple
0.01,0.01,python,PyUnicode_FindChar
0.01,0.01,libc-2.31.so,__libc_realloc
0.01,0.01,python,PyErr_GetRaisedException
0.01,0.01,[kernel.kallsyms],try_charge
0.01,0.01,[kernel.kallsyms],string_nocheck
0.0,91.48,python,PyEval_EvalCode
0.0,91.48,python,_PyEval_EvalFrame (inlined)
0.0,91.48,python,_PyEval_Vector (inlined)
0.0,85.07,libc-2.31.so,__libc_start_main
0.0,84.96,python,Py_BytesMain
0.0,84.95,python,pymain_main (inlined)
0.0,84.77,python,_start
0.0,83.8,python,Py_RunMain (inlined)
0.0,81.73,python,pymain_run_python (inlined)
0.0,75.25,python,_PyRun_SimpleFileObject
0.0,75.25,python,pyrun_file (inlined)
0.0,75.18,python,run_mod
0.0,75.14,python,_PyRun_AnyFileObject
0.0,75.13,python,pymain_run_file (inlined)
0.0,75.13,python,pymain_run_file_obj (inlined)
0.0,74.82,python,run_eval_code_obj (inlined)
0.0,17.91,python,builtin_exec
0.0,17.91,python,builtin_exec_impl (inlined)
0.0,17.82,python,_PyObject_Call (inlined)
0.0,17.53,python,_PyVectorcall_Call (inlined)
0.0,13.12,python,_PyObject_VectorcallTstate (inlined)
0.0,12.83,python,PyObject_CallMethodObjArgs
0.0,12.55,python,import_find_and_load (inlined)
0.0,12.24,python,Py_INCREF (inlined)
0.0,12.1,python,import_name (inlined)
0.0,10.73,[unknown],0xffffffffffffffff
0.0,10.64,python,_Py_NewRef (inlined)
0.0,10.48,python,_PyObject_VectorcallTstate (inlined)
0.0,6.6,python,pymain_run_module
0.0,6.45,python,_PyObject_VectorcallTstate (inlined)
0.0,5.82,python,gen_send_ex2 (inlined)
0.0,5.82,python,_PyEval_EvalFrame (inlined)
0.0,4.78,python,builtin___import__
0.0,4.78,python,builtin___import___impl (inlined)
0.0,4.37,python,_PyObject_VectorcallDictTstate (inlined)
0.0,3.54,python,_Py_IsImmortal (inlined)
0.0,2.95,python,list_extend_iter (inlined)
0.0,2.64,python,list_vectorcall
0.0,2.63,python,list___init___impl (inlined)
0.0,2.23,python,Py_FinalizeEx (inlined)
0.0,2.1,python,read_object
0.0,2.06,python,deduce_unreachable (inlined)
0.0,1.94,python,marshal_loads
0.0,1.94,python,marshal_loads_impl (inlined)
0.0,1.48,python,wrap_next
0.0,1.48,python,PyObject_CallFunction
0.0,1.45,python,finalize_modules
0.0,1.41,python,_PyGC_CollectNoFail
0.0,1.37,python,_PyObject_VectorcallDictTstate (inlined)
0.0,1.31,python,slot_tp_new
0.0,1.28,python,type_new_impl (inlined)
0.0,1.25,python,_Py_HandlePending
0.0,1.25,python,_Py_RunGC
0.0,1.25,python,gc_collect_generations (inlined)
0.0,1.25,python,gc_collect_with_callback (inlined)
0.0,1.24,python,pymain_init
0.0,1.23,python,Py_InitializeFromConfig
0.0,1.17,python,_PyEval_UnpackIterable (inlined)
0.0,1.14,python,builtin_next
0.0,1.11,python,bounded_lru_cache_wrapper
0.0,1.08,python,cfunction_vectorcall_FASTCALL
0.0,1.01,python,init_interp_main
0.0,0.99,python,pymalloc_alloc (inlined)
0.0,0.98,python,pyinit_main
0.0,0.92,python,subtract_refs (inlined)
