self,children,shared obj,symbol
0.03,5.75,python,slot_tp_init
0.03,3.7,python,list_extend
0.03,1.23,[kernel.kallsyms],do_syscall_64
0.03,1.09,python,bounded_lru_cache_wrapper
0.03,1.0,python,type_new
0.03,0.67,python,cfunction_call
0.03,0.5,python,_PyTraceBack_FromFrame
0.03,0.32,python,PyObject_SetAttr
0.03,0.29,python,stringio_iternext
0.03,0.24,python,list_sort_impl
0.03,0.18,python,unicode_decode_utf8
0.03,0.17,python,_PyObject_LookupSpecial
0.03,0.17,python,dictresize
0.03,0.17,python,subtype_traverse
0.03,0.14,python,object_isinstance
0.03,0.12,python,PyObject_GenericSetAttr
0.03,0.08,python,PyObject_RichCompareBool
0.03,0.08,python,PyFunction_NewWithQualName
0.03,0.08,python,binary_op1
0.03,0.08,python,PyMethod_New
0.03,0.08,python,PyType_FromMetaclass
0.03,0.08,python,_PyUnicode_FromASCII
0.03,0.07,python,_PyObject_Calloc
0.03,0.07,python,unicode_getitem
0.03,0.07,python,_PyDict_MaybeUntrack
0.03,0.06,python,type_traverse
0.03,0.05,python,func_clear
0.03,0.05,python,list_traverse
0.03,0.05,python,tok_get
0.03,0.05,python,float_add
0.03,0.04,python,_PyUnicode_Equal
0.03,0.04,python,PySequence_Fast
0.03,0.03,python,_PyTrash_begin
0.03,0.03,python,PyMem_Calloc
0.03,0.03,python,PyTuple_Pack
0.03,0.03,[kernel.kallsyms],entry_SYSCALL_64
0.03,0.03,python,reversed_vectorcall
0.03,0.03,python,PyEval_GetGlobals
0.03,0.03,python,PyErr_GetRaisedException
0.03,0.03,python,sre_ucs1_count
0.03,0.03,python,_PyErr_SetObject.part.0
0.03,0.03,python,long_bitwise
0.03,0.03,[kernel.kallsyms],fpregs_assert_state_consistent
0.03,0.03,python,_PyFloat_ClearFreeList
0.03,0.03,python,weakref_dealloc
0.03,0.03,python,frame_traverse
0.03,0.03,[kernel.kallsyms],__rb_insert_augmented
0.03,0.03,python3.8,_PyDict_GetItemIdWithError
0.03,0.03,python,_copy_characters.part.0.constprop.0
0.03,0.03,python,PyLong_AsSsize_t
0.03,0.03,python,PyLong_FromString
0.03,0.03,[kernel.kallsyms],xas_load
0.03,0.03,python,method_get
0.03,0.03,[kernel.kallsyms],errseq_sample
0.03,0.03,python,tupleiter_dealloc
0.03,0.03,[kernel.kallsyms],__pagevec_lru_add_fn
0.02,7.44,python,type_call
0.02,6.37,python,gen_iternext
0.02,6.25,python,_PyObject_Call_Prepend
0.02,1.07,python,PyObject_GetAttr
0.02,0.56,[kernel.kallsyms],do_user_addr_fault
0.02,0.52,[kernel.kallsyms],handle_mm_fault
0.02,0.5,python,PyTraceBack_Here
0.02,0.46,python,_PyCode_New
0.02,0.37,python,module_getattro
0.02,0.35,python,_PyImport_LoadDynamicModuleWithSpec
0.02,0.33,python,method_vectorcall_O
0.02,0.28,python,PyErr_Format
0.02,0.25,python,PyNumber_InPlaceAdd
0.02,0.23,python,_PyEval_Vector
0.02,0.22,python,PyDict_DelItem
0.02,0.18,python,tupletraverse
0.02,0.17,python,unicode_join
0.02,0.16,python3.8,_PyEval_EvalFrameDefault
0.02,0.15,python,PySequence_Tuple
0.02,0.14,[kernel.kallsyms],filename_lookup
0.02,0.13,python,_Py_HashBytes
0.02,0.12,python,method_dealloc
0.02,0.12,ld-2.31.so,_dl_catch_error
0.02,0.11,[kernel.kallsyms],tlb_flush_mmu
0.02,0.11,python,partial_call
0.02,0.11,python,_PyFrame_MakeAndSetFrameObject
0.02,0.1,[kernel.kallsyms],lookup_fast
0.02,0.1,python,unicode_subscript
0.02,0.1,python,meth_dealloc
0.02,0.09,python,BaseException_dealloc
0.02,0.09,python,unicode_split
0.02,0.09,python,ascii_decode
0.02,0.08,python,float_mul
0.02,0.08,python,dict_merge
0.02,0.08,python,_PyFrame_New_NoTrack
0.02,0.08,python,remove_all_subclasses
0.02,0.06,[kernel.kallsyms],htree_dirblock_to_tree
0.02,0.06,python,object_new
0.02,0.06,python,PyIter_Next
0.02,0.06,python,PyDict_Contains
0.02,0.06,python,PySlice_Unpack
0.02,0.06,python,PyList_New
0.02,0.05,[kernel.kallsyms],task_work_run
0.02,0.05,python,va_build_stack
0.02,0.05,python,_codecs_utf_8_decode
0.02,0.05,python,split
0.02,0.05,python,_PyUnicodeWriter_WriteASCIIString
0.02,0.05,python,delitem_common
0.02,0.05,[kernel.kallsyms],lru_cache_add_active_or_unevictable
0.02,0.04,[kernel.kallsyms],copy_page_range
0.02,0.04,[kernel.kallsyms],__fput
0.02,0.04,python,BaseException_new
0.02,0.04,python,vgetargskeywords
0.02,0.03,python,_PyBuildSlice_ConsumeRefs
0.02,0.03,python,list_append
0.02,0.03,python,buffered_dealloc
0.02,0.03,python,_PyDict_FromItems
0.02,0.03,python,drop_gil
0.02,0.03,python,insert_to_emptydict
0.02,0.03,[vdso],__vdso_clock_gettime
0.02,0.03,python,update_slot
0.02,0.03,[kernel.kallsyms],find_get_entry
0.02,0.03,[kernel.kallsyms],mem_cgroup_throttle_swaprate
0.02,0.03,python,_Py_Specialize_Call
0.02,0.02,python,PyObject_Hash
0.02,0.02,libpthread-2.31.so,pthread_cond_signal@@GLIBC_2.3.2
0.02,0.02,[kernel.kallsyms],filldir64
0.02,0.02,python,_PyEval_BuiltinsFromGlobals
0.02,0.02,python,PyBool_FromLong
0.02,0.02,python,PyUnicode_FromKindAndData
0.02,0.02,[kernel.kallsyms],ext4_getattr
0.02,0.02,python,_PyObject_GetInstanceAttribute
0.02,0.02,python,posix_do_stat.isra.0
0.02,0.02,libpthread-2.31.so,__pthread_mutex_lock
0.02,0.02,python,_Py_Specialize_BinarySubscr
0.02,0.02,[kernel.kallsyms],security_file_free
0.02,0.02,[kernel.kallsyms],copy_pte_range.isra.0
0.02,0.02,[kernel.kallsyms],sync_regs
0.02,0.02,python,any_find_slice
0.02,0.02,[kernel.kallsyms],fsnotify
0.02,0.02,[kernel.kallsyms],up_read
0.02,0.02,[kernel.kallsyms],find_vma
0.02,0.02,python,PyObject_Repr.part.0
0.02,0.02,libpthread-2.31.so,__pthread_setspecific
0.02,0.02,[kernel.kallsyms],__mod_lruvec_state
0.02,0.02,python,set_newline
0.02,0.02,[kernel.kallsyms],psi_task_change
0.02,0.02,python,PyUnicode_FromWideChar
0.02,0.02,[kernel.kallsyms],free_unref_page_prepare.part.0
0.02,0.02,python,listreviter_dealloc
0.02,0.02,python,gc_traverse
0.02,0.02,python,PyObject_GC_Track
0.02,0.02,python,listiter_dealloc
0.02,0.02,python,PySlice_AdjustIndices
0.02,0.02,python,map_dealloc
0.02,0.02,python,cell_dealloc
0.02,0.02,python,supercheck
0.02,0.02,python,memcpy@plt
0.02,0.02,python,_PyUnicode_XStrip
0.02,0.02,python,PyErr_SetRaisedException
0.02,0.02,python,_PyWeakref_ClearRef
0.02,0.02,python,pattern_new_match.isra.0.part.0
0.02,0.02,python,dict_copy
0.02,0.02,python,_PyDict_MergeEx
0.02,0.02,[kernel.kallsyms],page_remove_rmap
0.02,0.02,python,_PySlice_GetLongIndices
0.02,0.02,python,super_getattro
0.02,0.02,[kernel.kallsyms],mark_page_accessed
0.02,0.02,python,ucs2lib_utf8_encoder
0.02,0.02,python,PyDict_SetItem
0.02,0.02,python,PyUnicode_Substring
0.02,0.02,python,listreviter_next
0.02,0.02,[kernel.kallsyms],pmd_devmap_trans_unstable
0.02,0.02,python,_Py_Specialize_StoreAttr
0.02,0.02,[vdso],0x000000000000069e
0.02,0.02,python,lru_cache_call
0.02,0.02,[kernel.kallsyms],common_perm
0.02,0.02,[kernel.kallsyms],__virt_addr_valid
0.02,0.02,python,memory_dealloc
0.02,0.02,python,OSError_dealloc
0.02,0.02,python,_PyPegen_update_memo
0.02,0.02,python,_PyLong_FromByteArray
0.02,0.02,[kernel.kallsyms],memset_erms
0.02,0.02,[kernel.kallsyms],security_task_getsecid
0.02,0.02,[kernel.kallsyms],expand_files
0.02,0.02,[kernel.kallsyms],generic_permission
0.02,0.02,[kernel.kallsyms],page_add_file_rmap
0.02,0.02,python,long_richcompare
0.02,0.02,python,_PyCode_Validate
0.02,0.02,[kernel.kallsyms],ext4_map_blocks
0.02,0.02,python,arena_map_mark_used
0.02,0.02,python,PyObject_CheckBuffer
0.02,0.02,[kernel.kallsyms],memcpy_erms
0.02,0.02,python,symtable_visit_arguments
0.01,0.7,python,PyObject_CallOneArg
0.01,0.34,python,os_stat
0.01,0.3,python,tp_new_wrapper
0.01,0.29,[kernel.kallsyms],vfs_read
0.01,0.26,[kernel.kallsyms],new_sync_read
0.01,0.25,[kernel.kallsyms],generic_file_buffered_read
0.01,0.24,python,PyFile_OpenCodeObject
0.01,0.22,python,_io_FileIO___init__
0.01,0.2,python,PyObject_GetIter
0.01,0.18,python,bitwise_xor_rule
0.01,0.17,python,PyObject_VectorcallMethod
0.01,0.16,python,primary_rule
0.01,0.16,python3.8,_PyFunction_Vectorcall
0.01,0.15,[kernel.kallsyms],__alloc_pages_nodemask
0.01,0.13,[kernel.kallsyms],get_page_from_freelist
0.01,0.13,python,reversed_new_impl
0.01,0.12,python,expressions_rule
0.01,0.11,python,allocate_from_new_pool
0.01,0.1,python,new_keys_object
0.01,0.09,[kernel.kallsyms],free_pages_and_swap_cache
0.01,0.08,python,list_iter
0.01,0.08,python,PyNumber_And
0.01,0.06,python,PyUnicode_DecodeFSDefaultAndSize
0.01,0.06,python,_PyObject_NewVar
0.01,0.06,python,_PyList_FromArraySteal
0.01,0.05,[kernel.kallsyms],kmem_cache_alloc
0.01,0.05,python,min_max
0.01,0.05,python,_io_FileIO_close
0.01,0.04,python,unicode_rpartition
0.01,0.04,python,import_get_module
0.01,0.04,python,do_mkvalue
0.01,0.04,python,PyDict_SetItemString
0.01,0.03,python,_Py_mbstowcs
0.01,0.03,python,wrap_setattr
0.01,0.03,[kernel.kallsyms],handle_mm_fault
0.01,0.03,python,int_from_bytes
0.01,0.03,python,analyze_block
0.01,0.02,python,PyNumber_AsSsize_t
0.01,0.02,[kernel.kallsyms],common_perm_cond
0.01,0.02,python,list_ass_slice
0.01,0.02,libc-2.31.so,mbstowcs
0.01,0.02,python,rlock_acquire
0.01,0.02,python,PyNumber_Add
0.01,0.02,[kernel.kallsyms],ext4_htree_store_dirent
0.01,0.01,python,PyModule_AddObject
0.01,0.01,python,PySymtable_Lookup
0.01,0.01,python,PyLong_FromLongLong
0.01,0.01,libc-2.31.so,_dl_sym
0.01,0.01,python,unicode_lower
0.01,0.01,python,_PyPegen_insert_memo
0.01,0.01,python3.8,PyMem_Free
0.01,0.01,python,set_lookkey
0.01,0.01,python,dict_fromkeys
0.01,0.01,python3.8,PyDict_GetItem
0.01,0.01,python,module_dealloc
0.01,0.01,python,slash_with_default_rule
0.01,0.01,python,_loop1_42_rule
0.01,0.01,python3.8,PyObject_Malloc
0.01,0.01,[kernel.kallsyms],mem_cgroup_try_charge_delay
0.01,0.01,dpkg-query,0x000000000000f340
0.01,0.01,python,PyFrozenSet_New
0.01,0.01,python3.8,_PyObject_GC_New
0.01,0.01,python,memcmp@plt
0.01,0.01,[kernel.kallsyms],kfree
0.01,0.01,[kernel.kallsyms],filemap_map_pages
0.01,0.01,python,build_string
0.01,0.01,[kernel.kallsyms],page_cpupid_xchg_last
0.01,0.01,dpkg-query,0x00000000000166e4
0.01,0.01,python,r_long
0.01,0.01,dpkg-query,0x000000000000f16e
0.01,0.01,dpkg-query,0x00000000000169b9
0.01,0.01,python3.8,PyCode_NewWithPosOnlyArgs
0.01,0.01,python3.8,PyDict_SetDefault
0.01,0.01,[kernel.kallsyms],cpuacct_charge
0.01,0.01,python,get_error_handler_wide
0.01,0.01,python,tok_nextc
0.01,0.01,python,set_dealloc
0.01,0.01,python,set_add_entry
0.01,0.01,[kernel.kallsyms],unlock_page
0.01,0.01,python,_Py_dg_strtod
0.01,0.01,[kernel.kallsyms],nohz_balance_exit_idle
0.01,0.01,python,compiler_addop_load_const.constprop.1
0.01,0.01,[kernel.kallsyms],wp_page_copy
0.01,0.01,python,dictiter_dealloc
0.01,0.01,python,unsafe_object_compare
0.01,0.01,python,PyErr_Occurred
0.01,0.01,python,dict_pop
0.01,0.01,python,x_sub
0.01,0.01,python,dict_ass_sub
0.01,0.01,python,_PyUnicode_ExactDealloc
0.01,0.01,python,module_traverse
0.01,0.01,libpthread-2.31.so,sem_init@@GLIBC_2.2.5
0.01,0.01,python,remove_redundant_jumps.isra.0
0.01,0.01,python,PyList_New.constprop.0
0.01,0.01,python,PyMem_RawFree
0.01,0.01,python,_PyCfg_ConvertExceptionHandlersToNops
0.01,0.01,python,PyObject_Calloc
0.01,0.01,[kernel.kallsyms],vma_interval_tree_insert
0.01,0.01,python,PyMem_Free
0.01,0.01,python,PyArg_UnpackTuple
0.01,0.01,libc-2.31.so,clock_gettime
0.01,0.01,libpthread-2.31.so,__errno_location
0.01,0.01,[kernel.kallsyms],__lookup_mnt
0.01,0.01,python,_PyThreadState_UncheckedGet
0.01,0.01,python,specialize_py_call
0.01,0.01,python,notify_code_watchers
0.01,0.01,python,clone_combined_dict_keys.isra.0
0.01,0.01,python,builtin_chr
0.01,0.01,python,_Py_set_inheritable
0.01,0.01,[kernel.kallsyms],prep_new_page
0.01,0.01,libc-2.31.so,__gconv_get_alias_db
0.01,0.01,python,PyArg_ParseTupleAndKeywords
0.01,0.01,[kernel.kallsyms],vm_area_alloc
0.01,0.01,_random.cpython-312-x86_64-linux-gnu.so,random_seed_urandom
0.01,0.01,[kernel.kallsyms],get_task_policy.part.0
0.01,0.01,[kernel.kallsyms],hugepage_vma_check
0.01,0.01,[kernel.kallsyms],prepend_name
0.01,0.01,[kernel.kallsyms],num_to_str
0.01,0.01,python,bytes_richcompare
0.01,0.01,[kernel.kallsyms],unlink_anon_vmas
0.01,0.01,libmagic.so.1.0.0,0x000000000000df4c
0.01,0.01,[kernel.kallsyms],native_flush_tlb_one_user
0.01,0.01,python,unsafe_long_compare
0.01,0.01,python,codegen_addop_i
0.01,0.01,python,_PyUnicode_IsPrintable
0.01,0.01,libc-2.31.so,mmap
0.01,0.01,python,PyFloat_FromDouble
0.0,83.8,python,PyEval_EvalCode
0.0,83.8,python,_PyEval_EvalFrame (inlined)
0.0,83.8,python,_PyEval_Vector (inlined)
0.0,83.01,python,do_call_core (inlined)
0.0,77.97,python,Py_BytesMain
0.0,77.97,python,pymain_main (inlined)
0.0,77.91,libc-2.31.so,__libc_start_main
0.0,77.68,python,_start
0.0,77.44,python,Py_RunMain (inlined)
0.0,74.76,python,pymain_run_python (inlined)
0.0,67.4,python,run_mod
0.0,67.26,python,run_eval_code_obj
0.0,67.24,python,_PyRun_SimpleFileObject
0.0,67.24,python,pyrun_file (inlined)
0.0,67.22,python,_PyRun_AnyFileObject
0.0,67.22,python,pymain_run_file (inlined)
0.0,67.22,python,pymain_run_file_obj (inlined)
0.0,17.69,python,cfunction_vectorcall_FASTCALL_KEYWORDS
0.0,17.57,python,builtin_exec
0.0,17.57,python,builtin_exec_impl (inlined)
0.0,11.57,python,_PyObject_VectorcallTstate (inlined)
0.0,11.38,python,binary_op (inlined)
0.0,11.38,python,binary_op1 (inlined)
0.0,11.38,python,object_vacall
0.0,11.36,python,PyObject_CallMethodObjArgs
0.0,11.0,python,import_find_and_load (inlined)
0.0,10.93,python,import_name (inlined)
0.0,10.29,python,_PyObject_VectorcallTstate (inlined)
0.0,10.29,python,PyObject_Vectorcall
0.0,9.66,[unknown],0xffffffffffffffff
0.0,7.57,python,pymain_run_module
0.0,7.3,python,_PyObject_VectorcallTstate (inlined)
0.0,6.45,python,_PyLong_FromSTwoDigits (inlined)
0.0,6.37,python,_PyEval_EvalFrame (inlined)
0.0,6.37,python,gen_send_ex2 (inlined)
0.0,6.24,python,_PyObject_FastCallDictTstate (inlined)
0.0,4.96,python,pymalloc_free (inlined)
0.0,4.28,python,builtin___import__
0.0,4.28,python,builtin___import___impl (inlined)
0.0,3.77,python,fast_floor_div (inlined)
0.0,3.47,python,_PyLong_FromMedium (inlined)
0.0,3.42,python,Py_INCREF (inlined)
0.0,3.37,python,address_in_range (inlined)
0.0,3.37,python,arena_map_is_used (inlined)
0.0,3.36,python,list___init___impl (inlined)
0.0,3.36,python,list_vectorcall
0.0,3.16,python,pymalloc_alloc (inlined)
0.0,2.86,python,Py_FinalizeEx (inlined)
0.0,2.83,python,_PyEvalFrameClearAndPop (inlined)
0.0,2.79,python,_PyRuntime+0xffffff389c761ab7
0.0,2.68,python,clear_thread_frame (inlined)
0.0,2.51,python,get_small_int (inlined)
0.0,2.05,python,finalize_modules
0.0,2.04,python,_PyGC_CollectNoFail
0.0,2.0,python,deduce_unreachable (inlined)
0.0,2.0,python,_PyLong_FromSTwoDigits (inlined)
0.0,1.94,python,_PyLong_FromMedium (inlined)
0.0,1.87,python,builtin___build_class__
0.0,1.81,python,_PyLong_FromMedium (inlined)
0.0,1.7,python,Py_INCREF (inlined)
0.0,1.7,python,_Py_NewRef (inlined)
0.0,1.66,python,arena_map_get (inlined)
0.0,1.61,python,read_object
0.0,1.59,python,marshal_loads
0.0,1.59,python,marshal_loads_impl (inlined)
0.0,1.59,python,wrap_next
0.0,1.55,python,convert_to_double (inlined)
0.0,1.5,python,_PyLong_CompactValue (inlined)
0.0,1.28,python,_Py_HandlePending
0.0,1.28,python,_Py_RunGC
0.0,1.28,python,gc_collect_generations (inlined)
0.0,1.28,python,gc_collect_with_callback (inlined)
0.0,1.25,[kernel.kallsyms],entry_SYSCALL_64_after_hwframe
0.0,1.09,python,slot_tp_new
0.0,1.04,python,_PyObject_GenericGetAttrWithDict (inlined)
0.0,1.0,python,PyObject_VectorcallDict
0.0,1.0,python,_PyObject_FastCallDictTstate (inlined)
0.0,1.0,python,type_new_impl (inlined)
0.0,0.98,python,Py_DECREF (inlined)
0.0,0.96,python,Py_XDECREF (inlined)
0.0,0.9,python,PyObject_TypeCheck (inlined)
0.0,0.87,python,move_unreachable (inlined)
0.0,0.86,python,_PyObject_CallFunctionVa
0.0,0.84,python,vectorcall_method (inlined)
0.0,0.83,python,delete_garbage (inlined)
0.0,0.81,python,_PyObject_VectorcallTstate (inlined)
0.0,0.81,python,vectorcall_unbound (inlined)
0.0,0.81,python,subtract_refs (inlined)
0.0,0.8,python,Py_INCREF (inlined)
0.0,0.8,python,_Py_NewRef (inlined)
0.0,0.78,python,_PyObject_IS_GC (inlined)
0.0,0.75,python,cfunction_vectorcall_FASTCALL
0.0,0.73,python,Py_DECREF (inlined)
0.0,0.73,python,Py_XDECREF (inlined)
0.0,0.72,python,_PyFrame_PushUnchecked (inlined)
0.0,0.71,python,slot_tp_iternext
0.0,0.7,python,_PyObject_VectorcallTstate (inlined)
0.0,0.69,[kernel.kallsyms],page_fault
0.0,0.68,python,_PyObject_LookupAttr
0.0,0.67,python,PyObject_GetItem
0.0,0.67,python,_PyFrame_Initialize (inlined)
0.0,0.65,python,PyFloat_FromDouble (inlined)
0.0,0.64,python,_PyObject_Init (inlined)
0.0,0.59,[unknown],0x0000000000000016
0.0,0.59,python,builtin_next
0.0,0.59,python,builtin_next_impl (inlined)
0.0,0.58,python,_PyLong_BothAreCompact (inlined)
0.0,0.58,[kernel.kallsyms],do_page_fault
0.0,0.58,[kernel.kallsyms],__do_page_fault
0.0,0.57,python,fixup_slot_dispatchers (inlined)
0.0,0.55,python,pymain_init
0.0,0.54,python,Py_InitializeFromConfig
0.0,0.49,python,_io_open
0.0,0.49,python,_io_open_impl (inlined)
0.0,0.48,python,_Py_NewRef (inlined)
0.0,0.47,python,PyGC_Collect
0.0,0.47,python,gc_collect_with_callback (inlined)
0.0,0.46,python,_PyObject_Init (inlined)
0.0,0.46,python,PyObject_CallFunction
0.0,0.46,python,_PyCode_CheckLineNumber (inlined)
0.0,0.46,[unknown],0x0000000000000007
0.0,0.45,python,_PyObject_VectorcallTstate (inlined)
0.0,0.45,python,slot_mp_subscript
0.0,0.45,python,vectorcall_method (inlined)
0.0,0.45,python,vectorcall_unbound (inlined)
0.0,0.45,python,new_reference (inlined)
0.0,0.45,python,_PyUnicode_InternInPlace (inlined)
0.0,0.45,[unknown],0x0000000000000001
0.0,0.44,python,_PyFrame_StackPush (inlined)
0.0,0.44,python,_PyLineTable_NextAddressRange (inlined)
0.0,0.42,python,PyImport_Import
0.0,0.41,python,init_interp_main
0.0,0.41,python,pyinit_main
0.0,0.41,python,_PyObject_CallFunction_SizeT
0.0,0.39,python,data_start+0xffffff389c70f19f
0.0,0.38,python,Py_DECREF (inlined)
0.0,0.38,python,Py_XDECREF (inlined)
0.0,0.38,python,Py_DECREF (inlined)
0.0,0.38,python,PyImport_ImportModule
0.0,0.37,python,method_vectorcall_FASTCALL
0.0,0.37,python,_Py_EnterRecursivePy (inlined)
0.0,0.37,python,_PyObject_Init (inlined)
0.0,0.37,python,handle_resurrected_objects (inlined)
0.0,0.37,python,PyRun_StringFlags
0.0,0.36,python,gc_alloc (inlined)
0.0,0.35,python,_imp_create_dynamic
0.0,0.35,python,_imp_create_dynamic_impl (inlined)
0.0,0.34,python,Py_DECREF (inlined)
0.0,0.34,python,Py_XDECREF (inlined)
0.0,0.34,python,PyDict_Clear (inlined)
0.0,0.34,python,dict_tp_clear
0.0,0.34,python,slot_tp_descr_get
0.0,0.34,python,cfunction_vectorcall_NOARGS
0.0,0.34,[unknown],0x000000000000000a
0.0,0.33,python,_PyObject_CallNoArgs (inlined)
0.0,0.33,python,_PyObject_VectorcallTstate (inlined)
0.0,0.32,python,gc_reset_refs (inlined)
0.0,0.32,python,update_refs (inlined)
0.0,0.32,python,DK_UNICODE_ENTRIES (inlined)
0.0,0.32,python,_DK_ENTRIES (inlined)
0.0,0.32,python,finalize_interp_clear
0.0,0.32,python,dictkeys_decref (inlined)
0.0,0.32,python,posix_do_stat (inlined)
0.0,0.32,python,os_stat_impl (inlined)
0.0,0.32,python,Py_DECREF (inlined)
0.0,0.31,python,_io__Buffered_read
0.0,0.31,python,_io__Buffered_read_impl (inlined)
0.0,0.31,python,_io__IOBase_readlines
0.0,0.31,python,_io__IOBase_readlines_impl (inlined)
0.0,0.31,python,_PyThreadState_HasStackSpace (inlined)
0.0,0.31,python,init_code (inlined)
